Frame,X,Y,Z,Rotation_1,Rotation_2,Rotation_3
146,6.514109107268116,8.956430724204493,-1.2377736738514309,[-0.56998814 -0.7373442   0.36254247],[ 0.04520495 -0.46870863 -0.88219541],[ 0.82040845 -0.48645221  0.30048996]
147,6.514109107268116,8.956430724204493,-1.2377736738514309,[-0.56998814 -0.7373442   0.36254247],[ 0.04520495 -0.46870863 -0.88219541],[ 0.82040845 -0.48645221  0.30048996]
148,6.514096911387902,8.955849675371203,-1.2379987689169858,[-0.56998411 -0.73735397  0.36252894],[ 0.04518318 -0.46867777 -0.88221292],[ 0.82041245 -0.48646714  0.30045488]
149,6.51390942870822,8.955983145321678,-1.2379501064867497,[-0.56996897 -0.73736092  0.36253862],[ 0.04517576 -0.46867831 -0.88221301],[ 0.82042338 -0.48645608  0.30044293]
150,6.455211106680583,8.939662819313705,-1.2868163583642254,[-0.56782218 -0.73735044  0.36591298],[ 0.03986526 -0.46863865 -0.88248999],[ 0.82218534 -0.48651017  0.29549809]
151,6.456118310322722,8.936478988534414,-1.2876508139011125,[-0.56796439 -0.73728095  0.36583229],[ 0.03994838 -0.46865246 -0.8824789 ],[ 0.82208307 -0.48660218  0.29563108]
152,6.484086666438853,8.94255598083893,-1.2648330829323342,[-0.5691148  -0.7371726   0.36425939],[ 0.04259846 -0.46883698 -0.88225691],[ 0.82115389 -0.48658858  0.29822448]
153,6.4839660657037665,8.943435815967824,-1.2643159775414792,[-0.56906631 -0.73720711  0.36426531],[ 0.04258936 -0.4688176  -0.88226765],[ 0.82118797 -0.48655497  0.29818548]
154,6.483720219884554,8.945508195562796,-1.263332074169993,[-0.56898529 -0.73725605  0.36429283],[ 0.04258149 -0.46881067 -0.88227171],[ 0.82124452 -0.48648749  0.29813984]
155,6.484156785643611,8.945153155207539,-1.2633063756025558,[-0.56900121 -0.73726079  0.36425834],[ 0.04259013 -0.46878144 -0.88228683],[ 0.82123304 -0.48650846  0.29813724]
156,6.485758026228067,8.944314705126109,-1.263971735475848,[-0.56912318 -0.73720432  0.36418209],[ 0.04261407 -0.46875736 -0.88229846],[ 0.82114728 -0.48661722  0.29819595]
157,6.485675415927404,8.944384799188269,-1.2639250054856008,[-0.56911723 -0.73720656  0.36418686],[ 0.04261428 -0.46876061 -0.88229672],[ 0.82115139 -0.48661071  0.29819527]
158,6.4855171501575395,8.944166346960209,-1.2644522558572935,[-0.56914002 -0.73717828  0.36420849],[ 0.04259459 -0.46878473 -0.88228486],[ 0.82113662 -0.48663031  0.29820396]
159,6.4853861433298166,8.944735868564713,-1.2638641795607635,[-0.56910862 -0.73720064  0.3642123 ],[ 0.04261706 -0.46878896 -0.88228153],[ 0.82115721 -0.48659236  0.29820916]
160,6.4854185711186965,8.944839050565498,-1.2638605634500824,[-0.569098   -0.73721059  0.36420875],[ 0.04260241 -0.46877141 -0.88229156],[ 0.82116533 -0.48659419  0.29818382]
161,6.484811719772053,8.944673208933565,-1.2638805516298448,[-0.56906932 -0.73721942  0.36423568],[ 0.04259155 -0.46878475 -0.882285  ],[ 0.82118577 -0.48656797  0.29817034]
162,6.484517920906732,8.944026190702578,-1.2641067029018185,[-0.56907855 -0.73720796  0.36424445],[ 0.04259736 -0.4688027  -0.88227518],[ 0.82117907 -0.48656803  0.29818867]
163,6.484517920906732,8.944026190702578,-1.2641067029018185,[-0.56907855 -0.73720796  0.36424445],[ 0.04259736 -0.4688027  -0.88227518],[ 0.82117907 -0.48656803  0.29818867]
164,6.4839357250681715,8.944475217492426,-1.2637608277757968,[-0.56900185 -0.73725909  0.3642608 ],[ 0.04255964 -0.46876658 -0.88229619],[ 0.82123418 -0.48652535  0.29810653]
165,6.484406332957245,8.943641112340483,-1.2641965015471741,[-0.5690738  -0.73721333  0.36424103],[ 0.04259168 -0.46879317 -0.88228052],[ 0.82118266 -0.48656909  0.29817706]
166,6.48466362489701,8.943262459827917,-1.2642812639916525,[-0.56908752 -0.73721375  0.36421872],[ 0.04259338 -0.46877345 -0.88229091],[ 0.82117306 -0.48658744  0.29817355]
167,6.484948209675409,8.943277094490684,-1.263956361538173,[-0.56908652 -0.73722618  0.36419514],[ 0.04261505 -0.46875763 -0.88229828],[ 0.82117263 -0.48658386  0.29818057]
168,6.48432934692589,8.94333249707033,-1.2640302791257003,[-0.56904788 -0.73724131  0.36422488],[ 0.04258437 -0.46875826 -0.88229942],[ 0.821201   -0.48656033  0.29814085]
169,6.4838743433682176,8.944157754184534,-1.2633170539083154,[-0.56897852 -0.73728634  0.36424208],[ 0.04258461 -0.46874885 -0.88230441],[ 0.82124905 -0.48650115  0.29810507]
170,6.484183720701669,8.943595917437216,-1.2633652672206264,[-0.56899241 -0.73729084  0.36421127],[ 0.04259014 -0.46872129 -0.88231878],[ 0.82123914 -0.48652088  0.29810018]
171,6.484119127234723,8.943289855761224,-1.263499081987121,[-0.56897914 -0.73730463  0.36420411],[ 0.04256604 -0.46869267 -0.88233515],[ 0.82124958 -0.48652756  0.29806049]
172,6.484475562765585,8.943767715591601,-1.2632970439312325,[-0.56900484 -0.73728672  0.36420019],[ 0.04259863 -0.46871845 -0.88231988],[ 0.82123008 -0.48652985  0.29811047]
173,6.484649650729633,8.9436935148386,-1.263226763007569,[-0.56901502 -0.73728428  0.36418922],[ 0.04261252 -0.46871798 -0.88231946],[ 0.82122231 -0.486534    0.29812512]
174,6.484136057538361,8.943289961661737,-1.2637331307853765,[-0.56899274 -0.73729087  0.36421071],[ 0.04255648 -0.46870081 -0.88233128],[ 0.82124065 -0.48654057  0.29806386]
175,6.485428134253518,8.94303022931087,-1.2637156901106126,[-0.5690801  -0.737253    0.36415086],[ 0.04261675 -0.46870285 -0.88232729],[ 0.82117699 -0.48659598  0.2981488 ]
176,6.48544552737222,8.942954377258793,-1.2637950793538493,[-0.56908316 -0.73725107  0.36414999],[ 0.04261208 -0.46870038 -0.88232883],[ 0.82117512 -0.48660129  0.29814529]
177,6.486332893358889,8.94272638589123,-1.263693204190588,[-0.56912658 -0.73724255  0.36409938],[ 0.04264387 -0.46867751 -0.88233944],[ 0.82114337 -0.48663622  0.2981757 ]
178,6.486025189022938,8.942678218571647,-1.2638557278922766,[-0.56911564 -0.73724245  0.36411669],[ 0.04262595 -0.46868285 -0.88233747],[ 0.82115189 -0.48663123  0.2981604 ]
179,6.487181061959447,8.942638664698883,-1.2640950072759884,[-0.56917232 -0.7372267   0.36405997],[ 0.04262383 -0.46863835 -0.88236121],[ 0.82111271 -0.48669795  0.2981594 ]
180,6.451894913575675,8.944425728705184,-1.2846131658944007,[-0.56759178 -0.73740568  0.36615904],[ 0.0398996  -0.46885434 -0.88237386],[ 0.82234275 -0.48621855  0.29554006]
181,6.479705719304754,8.951706495472193,-1.2607316535298918,[-0.56866929 -0.73735392  0.36458804],[ 0.04256414 -0.46901639 -0.8821632 ],[ 0.82146426 -0.48614074  0.29810006]
182,6.481319409559619,8.9507069679297,-1.260734082315322,[-0.56876459 -0.73733072  0.36448628],[ 0.04262653 -0.46897295 -0.88218328],[ 0.82139504 -0.48621783  0.29816506]
183,6.480850768699598,8.950827510245162,-1.2604457773923943,[-0.56871806 -0.73736102  0.36449759],[ 0.04261751 -0.46896093 -0.88219011],[ 0.82142773 -0.48618347  0.29813104]
184,6.480948962604829,8.95053936045777,-1.2604850098722467,[-0.56873253 -0.73735402  0.36448918],[ 0.04263045 -0.46896482 -0.88218742],[ 0.82141704 -0.48619035  0.29814929]
185,6.4824521432444655,8.949367495548774,-1.2610926839042458,[-0.56884799 -0.7373053   0.36440755],[ 0.04266027 -0.46893495 -0.88220186],[ 0.82133554 -0.48629303  0.29820634]
186,6.482386582978277,8.949053055899217,-1.2614424642115822,[-0.56887012 -0.73728307  0.36441797],[ 0.04265549 -0.46895421 -0.88219185],[ 0.82132046 -0.48630816  0.2982232 ]
187,6.482453192709522,8.948485263425196,-1.261735871706637,[-0.56887863 -0.73728274  0.36440537],[ 0.04263808 -0.46893251 -0.88220422],[ 0.82131547 -0.48632959  0.29820201]
188,6.482728963240998,8.948226260448669,-1.2615694839231688,[-0.56888212 -0.73729326  0.36437862],[ 0.04265187 -0.46891019 -0.88221542],[ 0.82131233 -0.48633515  0.29820156]
189,6.482701182677273,8.947842972608102,-1.2622390234338612,[-0.56890407 -0.73727196  0.36438745],[ 0.04261262 -0.46890705 -0.88221899],[ 0.82129917 -0.48637048  0.29818022]
190,6.484144291186605,8.951454938538303,-1.2605323095045744,[-0.56886251 -0.737326    0.36434298],[ 0.04264419 -0.46885449 -0.8822454 ],[ 0.82132632 -0.48633922  0.29815641]
191,6.483610125211851,8.948431783253461,-1.2618992237925108,[-0.56892902 -0.73727366  0.36434505],[ 0.04263607 -0.46888104 -0.88223168],[ 0.82128067 -0.48639296  0.29819448]
192,6.455914915651203,8.940728589507406,-1.2855991456474332,[-0.56783966 -0.73734886  0.36588903],[ 0.0399752  -0.46868257 -0.88246169],[ 0.82216793 -0.48647026  0.29561222]
193,6.455914915651203,8.940728589507406,-1.2855991456474332,[-0.56783966 -0.73734886  0.36588903],[ 0.0399752  -0.46868257 -0.88246169],[ 0.82216793 -0.48647026  0.29561222]
194,6.456143693414554,8.941145095297694,-1.285436188369371,[-0.56784838 -0.73734384  0.36588561],[ 0.0399894  -0.46869063 -0.88245676],[ 0.82216122 -0.4864701   0.29563116]
195,6.484608510302292,8.947283233967495,-1.2619044616031752,[-0.56900439 -0.7372496   0.36427603],[ 0.04270081 -0.46886955 -0.88223466],[ 0.82122509 -0.48644051  0.29826998]
196,6.483982282130679,8.94747136519372,-1.2624246166721345,[-0.56898983 -0.73723669  0.36432489],[ 0.04265065 -0.46889198 -0.88222516],[ 0.82123778 -0.48643846  0.29823839]
197,6.483960608481935,8.94801939440908,-1.2624379254456404,[-0.56901858 -0.73720028  0.36435368],[ 0.04267912 -0.46895578 -0.88218987],[ 0.82121638 -0.48643214  0.29830761]
198,6.48481616479722,8.94779503010522,-1.2621504394811875,[-0.56905299 -0.73720097  0.36429854],[ 0.04271986 -0.46892889 -0.88220219],[ 0.82119042 -0.48645701  0.29833851]
199,6.4850874046399705,8.946467893759745,-1.2627870839300304,[-0.56904966 -0.73722826  0.36424852],[ 0.04265243 -0.46882764 -0.88225927],[ 0.82119624 -0.48651325  0.29823078]
200,6.486150201966184,8.946721355365598,-1.2625767658139848,[-0.56909177 -0.73722052  0.36419837],[ 0.04268246 -0.46880372 -0.88227052],[ 0.82116549 -0.48654802  0.29825873]
201,6.486372526049911,8.947477165100834,-1.262078795390603,[-0.56908751 -0.73722484  0.3641963 ],[ 0.04271318 -0.4688176  -0.88226166],[ 0.82116685 -0.48652811  0.29828746]
202,6.4877553915390145,8.944865982433296,-1.2632568350192517,[-0.56925856 -0.73713437  0.36411209],[ 0.04276934 -0.46882447 -0.88225529],[ 0.82104536 -0.48665854  0.29840909]
203,6.486913270504405,8.94432600826126,-1.2640083607454833,[-0.56923326 -0.73713309  0.36415423],[ 0.04269804 -0.46882165 -0.88226025],[ 0.82106661 -0.4866632   0.29834301]
204,6.486172739927632,8.945343664413581,-1.2636464054883922,[-0.5691763  -0.73715189  0.3642052 ],[ 0.04268469 -0.46884996 -0.88224584],[ 0.82110679 -0.48660744  0.29832339]
205,6.487043067055715,8.94495360225772,-1.262969816880548,[-0.56919188 -0.73717588  0.36413229],[ 0.04274522 -0.46880535 -0.88226662],[ 0.82109284 -0.48661408  0.29835094]
206,6.4864779485669,8.946269546234973,-1.2622415238938887,[-0.56909151 -0.73724134  0.36415665],[ 0.04270809 -0.46876886 -0.88228781],[ 0.82116434 -0.48655006  0.29825855]
207,6.4864080625077065,8.945944080581812,-1.2623300750943112,[-0.56907834 -0.73725566  0.36414824],[ 0.04268899 -0.46874175 -0.88230314],[ 0.82117446 -0.48655448  0.29822347]
208,6.487484140484749,8.94452327045984,-1.262907392941405,[-0.56919583 -0.73719323  0.36409099],[ 0.04274394 -0.46875689 -0.88229243],[ 0.82109017 -0.48663449  0.29832501]
209,6.48735299303142,8.94443570462333,-1.2627966903999437,[-0.56914953 -0.7372361   0.36407657],[ 0.04270529 -0.46869658 -0.88232634],[ 0.82112428 -0.48662762  0.29824231]
210,6.495816481301333,8.94578754822285,-1.2591731615267001,[-0.56937775 -0.73733538  0.36351825],[ 0.04303822 -0.46832498 -0.88250746],[ 0.82094865 -0.48683494  0.29838743]
211,6.496296065277199,8.945341397142112,-1.2596495552253426,[-0.56944489 -0.73729025  0.36350461],[ 0.04305391 -0.46834717 -0.88249492],[ 0.82090126 -0.48688193  0.29844113]
212,6.500705001299737,8.948637910226045,-1.2533326452903353,[-0.56974379 -0.73713824  0.36334451],[ 0.04387592 -0.46877337 -0.88222811],[ 0.8206503  -0.48670191  0.29942333]
213,6.523710607058817,8.944953532546702,-1.2399756393649395,[-0.57076797 -0.7370471   0.36191918],[ 0.04566452 -0.46857776 -0.88224126],[ 0.81984064 -0.48702818  0.30110608]
214,6.500131164011144,8.945792570356508,-1.2548151427821357,[-0.56978156 -0.73711154  0.36333945],[ 0.04381929 -0.46875021 -0.88224323],[ 0.8206271  -0.48676465  0.29938493]
215,6.500115144364188,8.946104209739186,-1.25460941238277,[-0.56977694 -0.7371123   0.36334516],[ 0.04383218 -0.46876267 -0.88223597],[ 0.82062962 -0.4867515   0.2993994 ]
216,6.5011937567648275,8.945844784513573,-1.2549015384317332,[-0.56983986 -0.73708892  0.36329391],[ 0.04383827 -0.46873243 -0.88225173],[ 0.82058561 -0.48681603  0.29941512]
217,6.490410512672284,8.943707019103938,-1.2622277851263743,[-0.56953431 -0.73700388  0.36394499],[ 0.04314007 -0.46896432 -0.88216291],[ 0.8208347  -0.48672143  0.29888567]
218,6.49798368747262,8.946497331327452,-1.2551031813566236,[-0.5696497  -0.73715465  0.36345871],[ 0.04370476 -0.46876748 -0.88223973],[ 0.82072475 -0.48668273  0.29925042]
219,6.498002700226118,8.946385074151612,-1.2551039399872201,[-0.56964867 -0.7371578   0.36345395],[ 0.04370394 -0.46876083 -0.8822433 ],[ 0.8207255  -0.48668436  0.29924568]
220,6.496143047595188,8.947556221197054,-1.254668236784417,[-0.56953863 -0.73718898  0.36356313],[ 0.04367559 -0.46882668 -0.88220972],[ 0.82080338 -0.48657368  0.29921207]
221,6.495487580367283,8.947369919551978,-1.2549429210982046,[-0.56951033 -0.73719523  0.3635948 ],[ 0.04363965 -0.46883093 -0.88220924],[ 0.82082493 -0.48656012  0.299175  ]
222,6.488842054719583,8.943725081805429,-1.2624117329690292,[-0.56948046 -0.73700161  0.36403383],[ 0.04311588 -0.46903285 -0.88212766],[ 0.82087333 -0.48665883  0.29888152]
223,6.45482642538761,8.942715568385971,-1.2833245208303032,[-0.5678034  -0.73733051  0.36598227],[ 0.04019967 -0.46891133 -0.88232996],[ 0.82218203 -0.48627758  0.29588989]
224,6.45690743122141,8.9399000722369,-1.2843113971723823,[-0.56768371 -0.73755833  0.3657088 ],[ 0.03988938 -0.46834903 -0.88264263],[ 0.82227979 -0.48647394  0.29529486]
225,6.457980425970442,8.93620493668794,-1.2857692873442748,[-0.56790685 -0.73741718  0.36564697],[ 0.04000569 -0.46843982 -0.88258919],[ 0.82212003 -0.48660049  0.29553107]
226,6.455121233088326,8.93655609479849,-1.285887442277617,[-0.56775391 -0.73746013  0.36579783],[ 0.03991815 -0.46850278 -0.88255973],[ 0.82222992 -0.48647476  0.29543233]
227,6.454690688061219,8.936868065094302,-1.286100696364933,[-0.56773919 -0.73745414  0.36583275],[ 0.03989125 -0.46852233 -0.88255057],[ 0.82224139 -0.48646502  0.29541646]
228,6.454604437873433,8.937158073401616,-1.2860041422045123,[-0.5677371  -0.73744981  0.36584472],[ 0.03989932 -0.46854053 -0.88254055],[ 0.82224244 -0.48645405  0.29543159]
229,6.455799392973344,8.936844244438495,-1.2863569735347813,[-0.56781304 -0.73741901  0.36578894],[ 0.03991082 -0.46851323 -0.88255452],[ 0.82218944 -0.48652703  0.29545892]
230,6.457026889505314,8.936789990749027,-1.2866052784148958,[-0.56791592 -0.73735998  0.36574823],[ 0.03996239 -0.46853928 -0.88253835],[ 0.82211587 -0.48659141  0.29555758]
231,6.458023133003493,8.93668154339053,-1.2865463324200643,[-0.567968   -0.73734598  0.36569557],[ 0.03999344 -0.46851705 -0.88254875],[ 0.82207839 -0.48663402  0.2955917 ]
232,6.458359899102627,8.936117147924035,-1.2867064765392602,[-0.56798947 -0.73734324  0.36566776],[ 0.03999544 -0.46849418 -0.8825608 ],[ 0.82206346 -0.48666019  0.29559013]
233,6.45903408433118,8.94258084486029,-1.283874029263909,[-0.56809834 -0.73718688  0.36581386],[ 0.04033625 -0.46891769 -0.88232034],[ 0.82197157 -0.48648916  0.29612672]
234,6.457648851875497,8.943000439398439,-1.2842661702391949,[-0.56802467 -0.73720202  0.36589774],[ 0.04025486 -0.46893815 -0.88231318],[ 0.82202647 -0.48644649  0.29604441]
235,6.471536205038169,8.943544258391551,-1.273395478279042,[-0.56859475 -0.73718414  0.36504732],[ 0.04154433 -0.46892995 -0.88225777],[ 0.82156806 -0.48648149  0.29725693]
236,6.490941489682549,8.940952516171798,-1.263690406371163,[-0.56944197 -0.73711675  0.36386089],[ 0.04286339 -0.46865936 -0.88233845],[ 0.82091326 -0.48684423  0.29846963]
237,6.490712754397336,8.941378200439768,-1.263699364388752,[-0.56942883 -0.73711606  0.36388285],[ 0.04285075 -0.46867243 -0.88233212],[ 0.82092303 -0.48683269  0.29846156]
238,6.4891807404534205,8.941084434304758,-1.2642814694426314,[-0.56937765 -0.73711409  0.36396691],[ 0.04278915 -0.46871426 -0.88231289],[ 0.82096174 -0.48679541  0.29841591]
239,6.4891330724794845,8.941061557827169,-1.2640831692079497,[-0.56937066 -0.7371209   0.36396405],[ 0.04280351 -0.46871631 -0.8823111 ],[ 0.82096584 -0.48678312  0.29842468]
240,6.5214654833535795,8.954180455914885,-1.2357764416635373,[-0.57020991 -0.73741458  0.36205027],[ 0.04541502 -0.4683415  -0.88237957],[ 0.82024273 -0.48669906  0.30054266]
241,6.520183082018139,8.954907628961298,-1.2358945534809482,[-0.5701687  -0.73740095  0.36214292],[ 0.04539368 -0.46842164 -0.88233813],[ 0.82027256 -0.48664259  0.3005527 ]
242,6.5196540371908664,8.954281430300808,-1.2361989006304892,[-0.5701661  -0.73739245  0.36216431],[ 0.04538551 -0.46844124 -0.88232815],[ 0.82027481 -0.48663659  0.30055625]
243,6.521164313633998,8.953802010106546,-1.2360963092117614,[-0.57030742 -0.73731234  0.36210491],[ 0.04551377 -0.46850826 -0.88228595],[ 0.82016946 -0.48669346  0.3007516 ]
244,6.484098796996751,8.942800602557893,-1.2625029120984297,[-0.56890434 -0.73738537  0.36415748],[ 0.04258468 -0.46861543 -0.88237527],[ 0.82130043 -0.48647959  0.29799867]
245,6.484019197406073,8.943330819477403,-1.2622294573090111,[-0.56888328 -0.73739757  0.36416568],[ 0.04258568 -0.4686167  -0.88237455],[ 0.82131497 -0.48645989  0.29799078]
246,6.484016060889489,8.941635785748902,-1.2635073843559241,[-0.56895746 -0.73734014  0.36416606],[ 0.04255941 -0.4686338  -0.88236674],[ 0.82126494 -0.48653044  0.29801346]
247,6.483678092284051,8.941302087803468,-1.2635806623178159,[-0.56889676 -0.73739205  0.36415579],[ 0.04249502 -0.46855701 -0.88241062],[ 0.82131032 -0.48652573  0.29789606]
248,6.482852083506376,8.942434721794632,-1.2632990010602487,[-0.5688176  -0.73742766  0.36420734],[ 0.04244857 -0.46855683 -0.88241295],[ 0.82136755 -0.48647194  0.29782612]
249,6.482595107982375,8.942678664213052,-1.2637501674762124,[-0.56881073 -0.73741918  0.36423524],[ 0.04239896 -0.46855785 -0.88241479],[ 0.82137487 -0.48648381  0.29778654]
250,6.482733214732404,8.94318783919732,-1.2634221347911607,[-0.56882615 -0.73740363  0.36424263],[ 0.04244084 -0.46859819 -0.88239136],[ 0.82136203 -0.48646852  0.29784693]
251,6.483199483209485,8.94302015776677,-1.2635800084168949,[-0.56887997 -0.73736857  0.36422956],[ 0.0424728  -0.46862483 -0.88237567],[ 0.8213231  -0.486496    0.29790939]
252,6.482989437171364,8.94288689094517,-1.2635975612701613,[-0.56886058 -0.73738179  0.36423307],[ 0.04245731 -0.46861144 -0.88238353],[ 0.82133733 -0.48648885  0.29788182]
253,6.482956636027706,8.943236708035021,-1.2634449200683657,[-0.56885559 -0.73738171  0.36424103],[ 0.04246487 -0.46862328 -0.88237688],[ 0.8213404  -0.48647757  0.2978918 ]
254,6.4558850424342245,8.937655724584614,-1.2857988572379577,[-0.56773546 -0.7374884   0.36576949],[ 0.03985913 -0.468426   -0.88260315],[ 0.82224552 -0.48650585  0.2953377 ]
255,6.455546990713023,8.93796372831489,-1.2858279408520992,[-0.56771215 -0.7374951   0.36579213],[ 0.03983774 -0.46843044 -0.88260177],[ 0.82226265 -0.48649142  0.29531379]
256,6.456194200417633,8.93686219302307,-1.2863154169079607,[-0.56779371 -0.73744957  0.36575734],[ 0.03987157 -0.46844388 -0.88259311],[ 0.8222047  -0.48654749  0.29538276]
257,6.456658037537239,8.937449729364086,-1.2858067337867172,[-0.56782926 -0.73742612  0.36574944],[ 0.03994388 -0.46849249 -0.88256403],[ 0.82217663 -0.48653623  0.29547941]
258,6.4568607577282755,8.937722883897235,-1.2854572345329638,[-0.56782316 -0.73743775  0.36573545],[ 0.03996309 -0.4684845  -0.88256741],[ 0.82217991 -0.4865263   0.29548664]
259,6.461952802268561,8.934704245037082,-1.2864263200273194,[-0.56822321 -0.73725956  0.3654733 ],[ 0.04017811 -0.46847023 -0.88256522],[ 0.821893   -0.48681001  0.29581735]
260,6.462150168282064,8.93531298123261,-1.2859478058142062,[-0.56822527 -0.737259    0.36547122],[ 0.0402171  -0.46849172 -0.88255203],[ 0.82188967 -0.48679018  0.29585925]
261,6.462048264284414,8.93567418989258,-1.2857874859495468,[-0.56820421 -0.73727188  0.36547797],[ 0.0402089  -0.46848588 -0.88255551],[ 0.82190463 -0.48677628  0.29584054]
262,6.461788423071061,8.935059296700318,-1.2864160260075606,[-0.56822401 -0.73724826  0.36549484],[ 0.040183   -0.46849926 -0.88254958],[ 0.8218922  -0.48679919  0.29583737]
263,6.460713651503582,8.936357582194429,-1.2862514051636222,[-0.56814641 -0.73727012  0.36557137],[ 0.04013475 -0.46852887 -0.88253606],[ 0.82194821 -0.48673758  0.29578315]
264,6.45575119052302,8.939818469803502,-1.2851288496204885,[-0.56776914 -0.73742525  0.36584452],[ 0.03995388 -0.46858634 -0.88251376],[ 0.82221767 -0.48644717  0.29551186]
265,6.4560776773084925,8.9399940499814,-1.2849737066834535,[-0.56778081 -0.73742327  0.36583039],[ 0.0399699  -0.46858394 -0.88251431],[ 0.82220883 -0.48645248  0.29552771]
266,6.456103215395549,8.940083668073473,-1.2848605809619231,[-0.56777796 -0.73742644  0.36582842],[ 0.0399766  -0.46858431 -0.88251381],[ 0.82221047 -0.48644731  0.29553164]
267,6.456525461830933,8.940654996797168,-1.2841608585352748,[-0.56777493 -0.73744057  0.36580464],[ 0.04002425 -0.46858274 -0.88251248],[ 0.82221024 -0.48642741  0.29556504]
268,6.456256913359641,8.940546460100471,-1.2841898793621138,[-0.56772948 -0.73747718  0.36580138],[ 0.03997761 -0.4685317  -0.88254169],[ 0.8222439  -0.48642107  0.29548183]
269,6.461000881796912,8.934409152671318,-1.2864268093662878,[-0.56821054 -0.73724108  0.36553027],[ 0.04020525 -0.46854905 -0.88252214],[ 0.82190043 -0.48676214  0.29587547]
270,6.463216550342514,8.939263187282497,-1.2809705062101675,[-0.56807382 -0.73742109  0.36537962],[ 0.04047736 -0.46847093 -0.88255117],[ 0.82198158 -0.48656461  0.29597493]
271,6.463411602296714,8.938283598735646,-1.2815963925438982,[-0.56811928 -0.73739297  0.36536569],[ 0.0404689  -0.46846884 -0.88255267],[ 0.82195058 -0.48660924  0.29598766]
272,6.4605568230864865,8.941985485848283,-1.280665766425284,[-0.56782345 -0.7375396   0.36552956],[ 0.04027834 -0.46842477 -0.88258478],[ 0.82216433 -0.48642941  0.29568944]
273,6.495706274064601,8.945665276948015,-1.2585563861332787,[-0.56943872 -0.73727681  0.36354154],[ 0.04317698 -0.46846167 -0.88242813],[ 0.82089908 -0.48679212  0.2985936 ]
274,6.495311577207828,8.944838416845924,-1.259412175443836,[-0.5694559  -0.73725173  0.36356549],[ 0.04313177 -0.46847101 -0.88242539],[ 0.82088953 -0.48682112  0.29857255]
275,6.494920450082312,8.944024745310918,-1.2607186820874308,[-0.56949102 -0.73720775  0.36359966],[ 0.04305975 -0.46848449 -0.88242175],[ 0.82086895 -0.48687475  0.29854169]
276,6.4944324098552695,8.943781664590889,-1.261001421343332,[-0.56946129 -0.73722112  0.36361912],[ 0.04301618 -0.46846899 -0.8824321 ],[ 0.82089186 -0.48686942  0.29848739]
277,6.48920940952763,8.944918637359017,-1.260810103470368,[-0.56912331 -0.73735658  0.36387352],[ 0.04282103 -0.46851077 -0.88241941],[ 0.82113642 -0.48662402  0.29821477]
278,6.490521545013541,8.944232681688927,-1.2609061358059108,[-0.56920094 -0.73733455  0.3637967 ],[ 0.04286088 -0.46847621 -0.88243583],[ 0.82108053 -0.48669066  0.29825991]
279,6.517988245530034,8.957007412094141,-1.2346459790787505,[-0.57001595 -0.73745448  0.36227436],[ 0.04540125 -0.46851643 -0.88228741],[ 0.82037829 -0.48647019  0.30054319]
280,6.515457061696431,8.955371139852433,-1.2357428914037993,[-0.56997945 -0.73742133  0.36239924],[ 0.0453557  -0.46862283 -0.88223325],[ 0.82040617 -0.48641795  0.30055164]
281,6.517210075800849,8.95758687702159,-1.2344266465871754,[-0.56996161 -0.73747437  0.36231937],[ 0.04538278 -0.46853552 -0.88227823],[ 0.82041707 -0.48642165  0.3005159 ]
282,6.5162489767449365,8.958161392070773,-1.2341147674284851,[-0.56989243 -0.73750341  0.36236906],[ 0.04536285 -0.46855284 -0.88227005],[ 0.82046623 -0.48636093  0.30047998]
283,6.522612247806817,8.955805776432431,-1.2349360707389248,[-0.57031485 -0.73733665  0.36204369],[ 0.04556248 -0.46846717 -0.88230526],[ 0.82016159 -0.48669619  0.30076867]
284,6.523066362871856,8.956638582360135,-1.2345193717788616,[-0.57035301 -0.73730585  0.36204631],[ 0.04562516 -0.46852425 -0.88227171],[ 0.82013157 -0.4866879   0.30086391]
285,6.523167558905038,8.955806344260116,-1.2349198783241078,[-0.57040021 -0.7372721   0.36204067],[ 0.045645   -0.46855    -0.88225701],[ 0.82009764 -0.48671424  0.3009138 ]
286,6.523198616708467,8.95595566454548,-1.2347239858885022,[-0.57040507 -0.73726786  0.36204164],[ 0.04566859 -0.46856729 -0.88224661],[ 0.82009294 -0.48670401  0.30094315]
287,6.52349849015587,8.955916358130231,-1.2345908850303657,[-0.5703982  -0.73728614  0.36201524],[ 0.04566361 -0.46852972 -0.88226682],[ 0.820098   -0.48671248  0.30091566]
288,6.523901255631661,8.95488956478771,-1.234863333396551,[-0.57042942 -0.73728136  0.36197579],[ 0.04566846 -0.4684991  -0.88228282],[ 0.82007602 -0.4867492   0.30091617]
289,6.52383877762455,8.955148550589277,-1.2348315363945583,[-0.57043007 -0.7372753   0.36198711],[ 0.04567214 -0.46851512 -0.88227413],[ 0.82007536 -0.48674297  0.30092805]
290,6.521864766391449,8.955863301385886,-1.2350053633111613,[-0.57031863 -0.73730602  0.36210011],[ 0.04558734 -0.46855109 -0.88225941],[ 0.82015758 -0.4866618   0.30083524]
291,6.521939347359286,8.956874575090318,-1.2347450066404408,[-0.57034112 -0.73727434  0.36212921],[ 0.04562737 -0.46861953 -0.88222099],[ 0.82013972 -0.4866439   0.30091287]
